9436 26848
2654 9354 -137
7727 2702 -764
6682 2785 362
6531 3474 -759
2323 3023 -730
543 3529 -306
1 1866 585
8251 5686 -499
6245 4213 427
7044 9436 -745
835 3830 -397
5866 8084 365
8268 7394 -532
5521 4653 -220
33 1364 -226
9173 5200 -36
1185 7990 -236
7133 3157 -812
941 1716 -968
4981 3448 882
6742 87 -813
7854 7335 -250
3521 8137 88
4441 3018 -803
1282 8932 -13
8304 3531 -449
243 3495 -194
6392 4490 406
3853 7516 840
1511 8112 -147
4008 3699 543
524 938 -866
3545 8878 526
6465 5881 -767
9247 6158 413
4409 1960 -780
2731 3530 265
6554 711 -55
3695 3501 -830
2832 1526 -533
4710 5403 -597
9169 7634 778
3911 3879 126
4578 669 804
7811 290 -201
4412 7972 -569
3172 3454 -464
7576 2857 93
6267 3047 -767
3610 9159 283
5294 7565 -445
7631 686 78
3489 6982 -514
9092 4152 508
6548 4434 954
2110 8041 88
1862 6151 51
8242 5622 -719
4458 3746 -654
447 1749 -784
5797 4998 925
8155 8129 -894
739 1573 -270
1581 8252 558
8406 4829 760
5216 2927 878
8391 8538 -81
6968 7452 360
9381 3038 -82
755 7964 -514
6224 7131 188
398 3228 -17
8329 668 942
3359 3580 636
6359 6225 956
948 1508 654
7582 1583 746
1621 9183 -212
820 4377 715
3153 8811 -13
9077 6258 94
5010 891 -487
7025 7293 -249
1120 661 364
1217 344 -125
3023 7334 432
3714 4269 332
7171 997 -750
9126 5645 -231
9063 5762 490
3095 8035 545
997 3475 875
7885 7564 127
1571 5865 645
8483 9421 187
6212 7738 -888
4493 8206 26
61 625 156
855 6490 -914
2284 6944 349
3799 4219 -33
4383 3860 -560
7627 9424 815
96 5190 77
2365 8765 -16
4800 4942 -41
73 797 -614
8698 148 799
1980 3491 651
3667 7961 381
626 9233 -507
1003 3170 675
6743 139 258
5898 4151 -203
3115 7665 932
3820 3098 549
746 2089 969
6967 6388 861
933 1612 -389
5256 7902 -341
7894 9036 920
4714 3681 949
5072 3011 780
7244 3706 626
3961 2571 -652
5281 257 -303
4274 3423 -986
7542 4456 291
4005 2557 947
8395 1773 930
6355 5215 -747
5049 8517 -863
8115 6358 899
129 4078 -778
6983 2658 80
1330 8369 66
7934 6905 281
6275 2308 350
335 7405 193
2384 7240 279
7315 8830 707
1385 616 -210
8395 4598 -962
7906 4458 963
3225 4415 -638
9026 8554 -713
2295 4434 271
5580 505 -863
3444 1780 796
3065 4212 -208
4886 7835 513
7466 2886 -519
2264 1271 -764
5107 1898 -960
817 6507 -509
7236 9201 658
519 8177 -475
1230 6142 -232
1552 8658 229
5468 3819 293
6246 3759 80
5955 8751 -730
3774 2736 -757
1195 2016 -237
8770 7994 777
27 5558 283
3869 3663 277
589 3221 -911
7581 3627 -546
8793 4716 -453
28 4153 -519
9229 4864 -207
7114 7683 179
6402 908 -492
6440 6131 385
4629 1922 703
2675 4660 -643
7931 1824 -952
8213 3181 32
6670 7778 839
9108 1183 7
5261 5713 527
670 6396 52
1209 7838 -94
7060 7646 -52
6773 4021 786
2660 2617 969
6391 8432 541
5294 3622 -475
6242 5183 -146
2612 6502 -19
7324 4052 822
5076 6353 25
8685 3869 -571
1894 2992 -802
903 4451 92
2439 822 460
29 7929 -568
4167 1454 -647
2023 8128 -336
2400 8560 -820
2246 5117 104
7902 895 -87
698 6346 973
4229 425 288
3477 1912 594
2993 6584 558
1838 7601 228
911 2645 -387
4098 6967 939
1563 5388 654
8148 9002 -678
7951 6578 216
2306 4537 41
9265 7816 182
9342 7784 -53
2245 2805 726
5881 9223 -993
2851 5606 -177
359 6090 57
7951 5883 -96
1391 4873 -549
3186 7150 -364
6129 201 -950
714 960 -612
7605 5759 388
6973 6644 42
2020 6473 916
6733 8151 920
8693 3447 189
4695 9388 23
7498 7457 170
9115 5617 932
6736 7244 206
1071 7169 993
1654 8084 514
1230 1569 404
5948 432 790
6180 5525 -837
9178 310 888
4766 9365 -884
9277 5877 -893
8702 339 767
30 7434 837
2293 9136 918
5980 8337 -543
263 1308 43
7947 7567 439
4216 6592 165
8144 4385 176
4062 8201 823
2504 605 -514
9372 3875 -857
7295 2873 42
3930 8559 306
7014 5774 205
3221 2652 -677
1523 8652 -399
6850 4046 -716
5943 585 577
247 1289 597
6361 2873 842
8936 470 -739
620 7002 202
7232 1412 -87
8723 6458 644
5477 602 -946
6056 8744 379
1263 6532 -463
7583 6670 146
8865 9295 -836
182 40 576
599 8419 922
1891 1729 -800
3695 9302 889
7235 5001 674
5601 71 -57
6482 6612 -456
8385 3115 -718
1217 9147 -76
1933 5016 297
7767 201 -732
7457 1558 96
5477 2778 -193
945 145 -510
2510 609 530
803 2189 380
7161 2500 198
2344 5524 -467
6539 4011 205
9137 2065 902
2932 2026 678
2654 6050 925
2492 2849 318
4679 3856 187
5139 6708 264
195 1766 -690
3011 724 208
381 2342 -809
5466 9162 -388
5430 578 -926
2350 5290 774
4500 8596 960
8886 9252 -922
7886 3990 -410
6711 1931 -777
6182 2501 -585
8518 335 826
8540 7122 -585
8736 8052 367
6193 8653 -852
3504 2105 -939
8635 75 -400
1238 6749 -87
6116 7922 734
5352 3549 842
9160 3451 -294
8259 4603 866
8164 7023 -98
257 4409 459
6452 5126 -493
7296 3547 659
4784 3926 354
572 4755 427
8557 1540 -910
3101 6522 -519
9251 6194 305
6303 350 747
4192 8581 -697
2606 9324 -452
1096 998 -310
1343 4846 -706
2556 2169 -227
5458 6842 67
7871 3960 647
881 5440 654
5336 1292 495
1616 7149 698
14 7942 201
7974 6845 223
2084 392 -54
794 7494 -169
7800 9163 -43
6389 2258 157
9225 5119 683
2751 3959 214
7737 1070 361
4329 7580 -345
8996 8130 596
2596 5445 31
1498 3190 360
962 1816 -21
88 6553 930
4540 8710 184
1145 9365 -387
6445 1653 -33
6747 188 -58
9111 7979 965
3895 832 -741
3479 1261 -559
4189 9300 -214
48 8625 354
2236 5774 564
4369 107 -669
2744 6749 -33
4509 3926 -82
5781 5879 -382
7851 3472 44
2330 9122 -54
5570 1311 899
7762 8423 -713
3863 8027 808
7345 5445 617
5709 2216 655
7709 8605 -32
5775 6192 637
7774 6502 -707
1527 2718 -45
8794 2580 -980
5899 5968 -201
329 2909 411
4537 4585 493
2626 2792 -386
112 447 -696
336 4941 361
7846 6620 -902
8223 5135 315
5801 3347 650
5161 3064 -986
8039 1683 188
5083 8866 130
8058 1855 803
4115 4116 -280
3327 4673 753
2050 3157 93
245 1640 589
2944 2121 319
4388 670 -723
355 618 218
3609 5702 499
7299 5043 530
6234 8647 -758
2211 3023 -377
4956 3679 900
4694 7998 -962
2932 675 753
2802 6300 -104
1190 4016 -479
4323 3103 95
9310 5280 -602
2048 5762 399
2367 3234 -190
8885 3224 804
5302 7086 -170
9395 8665 -781
5641 726 927
4739 7637 -140
5932 6222 -51
5473 8495 521
6212 3199 -248
7900 1777 137
5793 1988 472
4516 5352 -42
7253 248 471
8362 9322 108
9296 7972 -120
2726 6918 692
8792 4918 -248
980 4537 741
7344 1553 320
2593 1609 499
8478 152 47
7425 8926 -471
7360 5890 -693
981 7261 384
4725 8608 -488
497 2267 714
6160 9413 895
6586 5859 461
5943 6541 497
5248 8831 -405
5435 806 -240
8959 1606 -514
8836 7672 776
5931 7171 -445
5444 8771 -706
795 1669 692
1488 4572 849
9380 5590 -14
8821 1751 96
9138 7089 51
3222 1212 -98
6034 4507 347
957 8484 -446
8393 824 125
3476 1081 -839
3448 6972 623
6320 9356 -29
6605 1495 -615
3658 2516 -43
2545 3876 -237
440 4257 -782
5462 2840 301
6625 6399 338
5556 1218 -389
4113 4277 -526
8184 4574 953
3804 8675 192
1162 6042 -808
8778 1329 638
4258 3333 247
6517 3218 -704
8333 9417 606
1516 7040 -310
3369 7478 -890
1825 6119 302
1467 6163 -874
3035 3750 901
7407 3835 -220
8585 8323 -120
1323 3285 264
6136 7758 -133
9142 7347 234
3222 3382 30
4439 6465 535
1445 2127 -170
1555 6657 244
4160 9211 39
930 5784 -552
8658 8817 -661
6015 9126 -274
6678 388 -834
5988 3788 -970
4335 6521 779
161 7707 -732
959 9265 -412
698 381 -970
2093 8272 -143
409 3176 412
4760 305 -940
7872 1682 176
7861 5762 968
4046 6501 -305
3063 8567 -839
2762 5774 -568
3240 9293 466
6356 4463 524
2146 1686 252
8456 6448 -195
8125 8052 477
5596 4601 -821
8353 5433 583
4192 4237 -796
4161 9129 -974
6406 101 803
3403 4121 746
4081 7143 979
8632 5128 714
5980 2574 -440
4410 7828 507
2745 3529 -595
2276 2856 416
1014 4334 500
849 1826 -775
6342 2552 -836
2203 2308 -945
3253 7074 405
4209 6550 543
7165 91 -681
4796 3388 750
5176 5274 899
7434 8659 -110
8092 6655 -417
6234 820 -26
5602 3585 -398
5264 7822 -129
1982 4062 -348
3230 2736 -857
5805 4034 599
6750 3412 924
5862 4867 -985
8925 6377 705
6574 744 981
3208 6206 399
8880 7531 578
9417 3155 -456
8889 3929 195
8616 7934 479
3951 2946 968
2079 1238 379
4909 3903 -645
872 4247 949
3250 9405 447
2647 3351 -275
4624 6151 480
4729 287 851
5528 6551 435
4587 305 703
556 4568 446
386 4322 -148
1130 9337 -912
5893 4332 758
5382 1684 -484
5566 7003 90
2272 4649 517
93 960 -809
829 9183 788
7843 844 74
5130 6676 566
7835 6347 -956
9235 4734 -221
3590 3349 194
1320 4909 519
8833 601 308
3530 7955 -745
5785 8546 661
3983 2567 864
1768 8237 -652
9348 8743 928
4151 7642 -159
2602 6623 786
396 3941 -216
2216 7204 479
836 5356 959
5935 1078 580
4153 4537 -140
1221 5447 -479
6311 1830 -538
2908 3295 -287
1911 8314 220
553 6946 325
660 8295 -415
5454 5865 -150
5478 4778 681
321 8718 98
4973 2512 90
4692 9155 21
870 7769 810
378 7648 556
4936 3444 951
3204 2070 -798
3720 5165 -758
2058 102 -996
6748 7062 -558
5075 9373 412
6787 3336 571
4432 1837 -274
620 4770 -263
4885 2892 305
4223 8530 294
5094 8558 508
4521 1854 933
8585 5196 401
2976 7515 496
8355 7214 -402
119 7879 -970
5723 5727 689
2904 1810 46
720 982 30
9350 4635 -387
5210 4285 -754
2698 1247 495
707 6914 -452
4998 1325 933
2408 1453 922
4953 8836 959
5793 2583 289
7130 4579 618
132 3108 -589
6726 4670 -664
223 7259 -278
3675 7566 142
515 7113 -64
5522 3453 -450
841 7605 -842
5612 6105 -132
7408 2790 594
2984 8580 359
6882 8197 -613
814 5546 -975
3997 3538 -587
2489 4085 -43
1155 5191 -503
6026 1096 -443
8591 6071 854
8865 7258 -621
8295 5531 -492
8411 7648 -251
1362 8320 -858
4316 607 695
6945 3324 -123
5141 3464 -732
2981 4264 573
61 5803 -707
7289 32 19
292 1771 -212
878 428 629
8491 3258 -155
6116 1680 -288
4549 2602 -139
801 2243 903
3971 5848 -90
8775 5016 225
7781 1087 -991
8946 1842 -906
6048 1229 -355
6545 6635 -445
1924 149 -79
6442 5256 482
368 2199 -164
8224 354 -578
8974 863 -841
977 5110 116
7754 8769 -404
8953 4720 474
4274 1539 -936
7878 5570 401
2570 2324 -663
1894 5428 -846
4319 7053 407
6239 6274 -767
3415 1318 555
2 9094 616
4554 6279 212
4551 7582 -473
1433 3542 -802
7058 8357 642
2689 8579 435
9153 5015 -731
5696 80 571
8959 2645 124
2476 6353 359
4273 3960 20
969 1081 996
3723 4625 -210
4377 7605 -727
1938 1726 908
5712 5918 783
3612 5622 -295
5222 358 -931
4272 713 776
5395 7599 395
3539 8164 -588
1590 6477 728
2530 7615 133
3591 6089 933
517 3114 -633
2947 7915 407
8686 4031 -224
8536 4604 -931
3056 3175 -76
2810 6935 480
2194 136 -757
1927 6911 -839
5525 2172 -324
8842 8262 667
8255 6037 -369
1009 4801 -505
8349 3258 55
1102 2590 513
5627 6093 -619
4404 1167 875
8612 4835 -423
6952 2108 588
1293 7085 -636
3251 5014 717
6136 7052 -658
7597 1347 -472
198 5994 -59
635 6703 -870
9016 9306 -845
6732 8692 -449
3207 1935 -571
5333 3667 817
418 8839 -590
9002 8878 966
2455 5904 259
4559 2236 -939
3639 8971 -447
2935 5883 -612
5610 3143 -907
1009 115 -78
9154 4169 -182
5797 4640 62
8109 7052 -864
5316 3621 -295
5100 9300 -272
8107 7671 167
3692 7254 -81
4200 4007 507
7974 6057 -208
285 2498 -932
770 4900 -585
7617 2364 917
8568 5784 -852
2444 6606 551
5108 446 372
7368 6875 938
5202 3449 -596
5664 3433 -346
7549 747 68
6445 2137 607
9355 5872 69
1989 8500 -816
5863 6473 733
8708 3 851
5715 6930 -856
7868 6521 -379
246 5229 -595
3907 5736 -531
8587 902 -362
2949 5809 961
3929 5725 280
3320 167 -423
2723 9264 691
2351 1555 -678
1889 8645 51
9001 6452 325
3651 7443 -69
600 5418 600
2097 7071 -758
7490 6079 -889
5916 8378 -464
2718 7587 762
1235 3410 925
4861 2364 -780
1856 4558 -200
7424 1847 938
3411 6523 -14
1900 7462 283
377 4405 -308
8459 1884 -829
8174 8952 72
5243 9058 -828
6068 8812 123
4087 2129 648
6738 2894 -352
8632 4309 985
8112 787 -568
4982 817 -743
8259 4308 -290
7752 5355 -942
4162 8569 685
2854 3231 813
6193 2725 453
6684 8495 283
1145 1122 -144
8723 9209 -709
9213 2297 277
1242 8133 -185
8285 748 -367
5158 9330 -216
226 7494 825
4096 1409 -174
7755 7537 -47
4506 2998 -250
1724 2850 90
2284 7778 718
8336 2703 -420
7022 3178 22
5070 9259 712
3409 6247 -565
1900 5169 896
9123 8894 685
903 1456 823
5973 5510 946
5636 8870 657
7702 127 24
2609 1157 771
772 8348 114
238 1401 -635
9012 1855 648
6087 1245 820
7129 7563 69
9104 3344 843
3993 9191 466
4098 1981 351
1108 6073 790
5778 4796 935
401 2975 772
1220 6353 -568
925 576 906
5949 5200 606
4645 6398 518
8970 1 633
4438 3138 314
2234 7897 942
6350 4596 948
2922 3195 -668
8846 3195 -448
6529 4807 -636
7069 3289 591
7926 3523 534
2373 7044 529
8588 7997 555
2726 7767 279
1453 7985 319
8942 4014 523
2437 4770 -413
2500 2341 440
142 3230 904
5194 1047 230
5709 7366 140
4927 8351 77
2176 3166 345
431 6303 506
5008 4817 -667
3553 4747 -193
4145 4026 -300
5686 889 805
9076 5754 -567
3560 4406 646
9287 8188 -860
5713 2787 785
1436 4122 520
8386 5392 329
8108 5727 -360
1067 4201 391
583 8475 -608
1802 7695 -142
5636 478 363
528 3162 -257
594 8652 896
1883 8957 232
8425 562 -430
4859 8631 -350
9210 1699 385
1201 11 535
7991 7409 660
5247 6527 -967
5042 7888 842
4190 8463 169
7051 7970 -302
1313 1337 540
2709 6379 -610
9099 1655 -385
91 7996 -459
5422 6947 -829
6192 8897 770
3313 2596 969
2035 611 299
5467 2089 423
3993 8293 -587
1309 974 528
7512 3463 -406
174 9128 -51
5409 5293 294
9224 2879 593
2977 2716 147
1687 6436 308
834 4042 656
8493 2347 359
2090 6077 392
900 4769 997
9277 8144 502
8252 1572 423
1186 558 -25
8093 8189 -898
8329 515 408
4144 4916 -550
1893 9002 273
3169 7437 -383
7321 7080 726
679 5948 -396
5331 9074 66
5476 7334 502
7554 1800 347
9220 4525 -996
2567 2235 798
3032 5744 192
3334 6460 -764
4458 8252 -15
5985 6055 -599
6509 8549 681
2962 8209 272
3224 445 -769
8663 1167 495
7493 5790 862
6918 3922 28
3883 101 114
6189 2328 236
9343 4420 616
6045 4754 197
7398 6072 243
4189 5206 628
6922 3746 -631
4779 3089 227
4344 4383 -557
5796 7063 -122
2213 6124 257
9152 4329 -717
6017 414 351
6123 9261 -431
1768 2481 -962
6756 1612 731
4925 6572 563
819 1185 -462
5473 8826 505
690 7722 -237
7971 1085 -91
489 1647 -536
606 3203 -590
4513 2601 -730
2133 6787 564
9146 4419 520
5159 2387 396
9281 3450 36
7526 8648 -415
5453 1322 715
5515 8003 -177
1760 1513 452
4619 4143 -683
5852 7152 104
875 2286 -784
138 8360 448
632 8949 608
3373 5257 665
8996 3997 -891
7038 2615 -864
3956 8948 154
3243 413 660
3532 2187 -680
8745 2842 -636
618 8061 144
1128 8012 293
7795 4937 797
8402 2721 -241
3250 3448 350
2064 2127 -854
9068 9278 -334
2203 3335 427
8852 6411 396
4088 5262 540
7523 7257 -919
8655 8853 -233
8441 4238 591
3561 8827 -611
4806 6778 143
1343 4767 -502
5106 1416 228
648 8923 -132
3313 5925 -75
3086 9243 -356
3314 4135 938
3164 4831 59
1190 9060 -483
1102 5840 -794
1902 6400 -881
2272 6806 63
4693 4073 531
6685 775 -373
8879 8840 -614
4002 6000 -688
7831 6570 -812
359 1168 -309
9077 1443 -64
509 6154 343
1692 5485 56
2701 2567 885
5249 2709 -67
6614 5433 -817
3804 1754 908
2168 7316 -861
5064 2645 424
8134 4357 725
49 878 -551
8804 6825 -516
77 7532 -507
1267 5635 356
5731 5779 -981
6337 4176 -136
345 6855 -454
4351 2692 375
5564 3100 -518
218 3882 -168
412 5229 -771
4690 9087 -851
4537 6559 -985
8628 2143 -471
6840 2209 326
9180 5740 -977
869 121 147
4211 7502 -186
1757 1258 -673
8622 7801 439
3890 6634 936
4703 5810 520
8237 1648 -142
2071 1249 56
1489 6849 804
6595 5233 -106
6824 9385 367
4723 4278 394
1654 6101 959
6883 835 266
7288 3434 -142
5840 4922 -877
3037 4105 395
4966 8725 927
5406 6948 -744
6997 2272 -460
8204 6157 -905
2753 453 281
6330 3445 492
7646 5638 262
7208 5632 615
5232 4887 437
365 1669 816
4996 1196 928
6107 617 529
2388 6380 159
7434 1550 -847
788 5746 417
3932 5885 -78
9170 419 -756
2340 2013 765
6586 2304 582
4671 6604 66
1586 5215 -301
527 5911 609
9278 2590 -643
968 870 401
3927 271 -940
1602 7209 -902
3468 1585 -861
7594 5397 476
31 7032 -775
6366 5396 -789
3628 1934 -702
5411 2055 323
25 1457 258
4692 1746 -621
1555 922 145
8235 5931 -77
5957 7861 849
6143 2466 964
4425 783 -140
4861 6017 217
8225 4343 -720
4928 3236 -783
1910 4880 -184
7807 1728 284
235 5715 -834
6779 9356 -543
8515 654 657
3394 912 -460
2245 7128 644
3058 1561 512
1071 5262 -969
4607 7260 21
6184 5267 952
874 9298 344
2566 8085 164
8027 6331 -976
3639 6326 -279
8480 2914 -849
5039 6392 283
8029 967 -821
2051 2759 -938
819 5868 54
8918 8566 -188
2355 6662 861
7458 1050 961
1758 7566 -43
2602 8307 641
7228 5454 768
1777 1883 -889
62 49 562
8363 4376 49
450 7532 -315
3981 4196 -410
52 7183 845
5151 8317 50
1446 3004 193
6995 6363 130
2426 5036 635
8903 1047 681
3236 4595 -875
8861 9161 303
7215 4317 632
4263 1378 259
5067 4455 140
8795 2879 -473
3528 965 -79
7701 4400 -73
2970 2883 512
1869 5725 -238
8097 3249 -191
8428 7768 901
7806 3960 -813
974 6690 334
1841 21 677
9339 3897 231
2706 9192 -4
8660 2039 983
2813 7932 -978
8921 9243 -291
4624 2253 103
1112 4235 -137
1254 7746 547
2864 8514 39
9323 3159 -511
5061 3098 239
6294 7330 -758
7002 9179 -242
6860 6281 -67
8055 4735 -922
8564 9219 -502
4163 3394 152
462 8189 419
1747 3579 -718
40 4137 513
6651 7411 -587
7860 7000 228
7020 9429 -31
6015 2460 200
1431 4982 550
634 5144 -138
1263 6222 -966
195 6175 -598
5765 3269 -811
2854 2608 -654
162 8288 -126
8701 3903 321
6527 4183 -732
3127 4661 -896
4048 5882 -746
6477 5792 -193
2574 5315 -80
7042 2985 -522
2480 1208 -360
2196 3521 -120
7045 6612 729
5165 8061 -404
4390 8012 -127
2878 3328 -49
1529 6835 944
8153 4511 -139
2828 8680 357
5418 6354 -866
5066 1871 -550
6175 9070 857
1209 1270 5
7573 212 -6
1151 6530 -257
6796 828 -856
8400 533 -471
994 2808 474
7524 6977 761
7987 4666 -999
821 1875 -60
1340 2846 -897
3629 8524 567
9362 2587 -424
1323 1050 587
3972 3307 -856
1225 2246 522
3134 5767 213
8606 3358 -133
1465 1214 973
49 2376 -6
3880 3471 -536
7753 7561 -131
4510 4905 -792
5150 6113 -489
1489 3975 -536
6042 1672 532
2760 8108 632
7753 7295 416
5274 3280 -889
7864 8823 -424
7255 9086 -82
5712 433 679
3381 6289 179
8668 8159 -593
7548 790 251
2484 1234 -667
3645 6671 952
811 3342 225
6204 7196 -891
7446 6755 558
6383 8311 -731
1692 3704 746
8217 1235 -376
3937 9381 -297
1676 5813 279
6835 5354 -687
4380 5067 870
210 8806 -85
4195 3428 -642
7433 6590 -648
8883 1979 629
6997 61 232
4084 7402 -123
2667 16 179
8318 2072 -193
6967 5455 -269
6720 4503 -993
4391 3014 -491
8142 8035 -725
7003 2692 -577
16 390 899
8882 9420 114
213 9021 40
848 1258 153
1177 2603 14
2846 7245 937
720 4925 505
2465 3574 187
4166 8494 -414
4938 1890 -165
8093 3170 -95
2158 6968 331
7508 7619 591
6200 7495 70
5708 7617 -925
1608 1037 -923
750 5484 746
3921 1827 582
6228 6359 991
4808 3005 891
4448 5136 -453
2900 5741 -574
2283 324 -284
5350 8934 -232
